,ensembl_string,entrez,symbol,mutation_rate,SFARI_listed,SFARI_score,pLI,TADA_BF,krishnan_post,D,D_ens,tadaFdrAscSscExomeSscAgpSmallDel,tadaFdrAscSscExome,tadaFdrAscExome,tadaFdrSscExome,rASD,min_lFDR,Netscore
ENSP00000268711,ENSP00000268711,55090,MED9,9.14e-06,FALSE,NA,0.315748748937312,0.496273161951724,0.448,0.00552869905385269,-0.88505110304331,0.906624490919289,0.905133137959433,0.926186633,0.908831014605466,0,1,0
ENSP00000265350,ENSP00000265350,9477,MED20,9.53e-06,FALSE,NA,0.48894272078137,0.380793363663687,0.324,0.0819862331939814,0.029747693669692,0.938928180004586,0.937041843115567,0.941992209,0.836720465726453,0,1,3.784017315
ENSP00000382791,ENSP00000382791,2897,GRIK1,3.66e-05,FALSE,NA,3.20558900258698e-05,0.181791853554864,0.611,0.0376581961802382,0.122085877051251,0.949372670513634,0.946432799429136,0.948880464,0.944818057562879,0,1,1.02317947311314
ENSP00000222270,ENSP00000222270,9757,KMT2B,NA,FALSE,NA,0.999999997452585,NA,0.492,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000254846,ENSP00000254846,23135,KDM6B,8.27e-05,TRUE,3,0.999994424921105,17.9059694033586,0.567,0.560510731751907,0.434274695419953,0.0133064604685978,0.017090947621836,0.297067798,0.0458291245588129,0,1,6.038470068
ENSP00000264357,ENSP00000264357,2892,GRIA3,3.68e-05,FALSE,NA,0.998653777646266,0.359092213868099,0.641,0.55984535987711,0.266292396514741,0.943048231751933,0.937490331664718,0.943161569,0.938745826377038,0,1,6.987415884
ENSP00000332549,ENSP00000332549,2903,GRIN2A,7.23e-05,TRUE,4,0.99804480805101,0.3269381167234,0.637,0.295509722007344,-0.085195646077055,0.948426645987645,0.944800265795968,0.944498424,0.944278768869002,0,0.63713972,49.3787840416112
ENSP00000369716,ENSP00000369716,1107,CHD3,8.9e-05,FALSE,NA,0.999999995517971,1.3073520409591,0.504,0.860945418064777,0.507670557691922,0.900962039657818,0.897877294860825,0.830835606,0.74678737015569,0,0.677139246586078,17.53802057
ENSP00000301067,ENSP00000301067,8085,KMT2D,NA,FALSE,NA,0.999999999999995,NA,0.452,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000355192,ENSP00000355192,779,CACNA1S,8.62e-05,FALSE,NA,9.55874082626219e-08,1.59453930755552,0.447,0.0198016256152757,0.0355734990768322,0.86786472303327,0.865725689156785,0.78699267,0.835790480407622,0,1,0
ENSP00000256379,ENSP00000256379,10001,MED6,8.34e-06,FALSE,NA,0.0149679496565466,2.3499388342949,0.411,0.0288311598373314,0.010403737908082,0.701309137124318,0.695442348197752,0.706223471,0.906839305681188,0,1,0
ENSP00000455307,ENSP00000455307,80205,CHD9,9.5e-05,FALSE,NA,0.999999928588994,0.219557661583233,0.601,0.569535292721433,0.453624492742833,0.939874948487948,0.933255373438909,0.948028499,0.880521808507594,0,1,0
ENSP00000258648,ENSP00000258648,29079,MED4,1.001e-05,FALSE,NA,0.06162002785339,1.39029123900506,0.493,0.0222870280505166,-0.139656070830467,0.805211715133482,0.801308451331675,0.816848432,0.911421274725238,0,1,11.7543479703728
ENSP00000377686,ENSP00000377686,9862,MED24,4.74e-05,FALSE,NA,8.98959437658566e-09,0.65539350916315,0.447,0.162645009427331,0.45096261054612,0.735823355311314,0.730081311457706,0.897168555,0.725270902800212,0,1,1.20526818007207
ENSP00000293777,ENSP00000293777,400569,MED11,6.95e-06,FALSE,NA,7.54804274594897e-06,0.664124212950467,0.409,0.0203455696595337,-0.195818353389682,0.894771820107488,0.894154332547849,0.895672399,0.902672722710394,0,1,0
ENSP00000360608,ENSP00000360608,2902,GRIN1,5.67e-05,TRUE,3,0.972708946068042,0.3798390930788,0.613,0.842157865223228,0.38612792655463,0.944623004245199,0.942523971680964,0.942070982,0.942793152537242,0,0.649859453775124,21.7174698913249
ENSP00000221485,ENSP00000221485,57030,SLC17A7,3.69e-05,FALSE,NA,0.995932824968909,0.362785381509878,0.743,0.780930437121879,0.536358972172183,0.939332273914615,0.937501692885437,0.942960599,1,0,0.791403862,24.03441334
ENSP00000328939,ENSP00000328939,7404,UTY,NA,FALSE,NA,0.632058104202083,NA,0.496,0.0603136564888321,0.0436983571434753,NA,NA,NA,NA,0,1,0
ENSP00000293190,ENSP00000293190,2905,GRIN2C,4.59e-05,FALSE,NA,0.00393764821854446,0.207968969226663,0.491,0.0581892526948714,0.027362276060315,0.948311578649602,0.9462185214547,0.948299238,0.943143742918106,0,1,0
ENSP00000363193,ENSP00000363193,9968,MED12,8.96e-05,TRUE,6,0.999999998786565,0.202291471186113,0.495,0.553745608304522,0.00351927566771101,0.948590843800208,0.946483329307178,0.948443809,0.94570797897539,0,0.60532267634602,50.5407052982197
ENSP00000438949,ENSP00000438949,785,CACNB4,2.048e-05,FALSE,NA,0.0113635817076805,0.569362468409696,0.611,0.188601858391744,0.540400823760673,0.934949112631757,0.925905753828869,0.910959537,0.928955396526602,0,1,0.863927829
ENSP00000263205,ENSP00000263205,51586,MED15,3.92e-05,FALSE,NA,0.960808622998609,1.00139155271318,0.495,0.523567511770879,0.404002931622468,0.87461412655564,0.869312222825042,0.862118358,0.939463609693207,0,1,0.995646876
ENSP00000366271,ENSP00000366271,84678,KDM2B,7.95e-05,FALSE,NA,0.999785914187162,1.26151339561444,0.475,0.574038748668043,0.262409863822378,0.89557916297933,0.874678490961942,0.83575486,0.940202661991135,0,1,0
ENSP00000217964,ENSP00000217964,6907,TBL1X,2.835e-05,TRUE,4,0.998500302780111,0.514503359143327,0.497,0.35370668391738,0.133218639680383,0.938603987311326,0.932929554062005,0.921108946,0.935214309090408,0,1,1.8252607822266
ENSP00000262519,ENSP00000262519,9739,SETD1A,9.33e-05,FALSE,NA,0.999996231355084,0.555217182548267,0.474,0.387114274439759,0.14411572466892,0.943212992092912,0.94118874305727,0.912609085,0.945369820972603,0,1,0
ENSP00000323720,ENSP00000323720,9282,MED14,5.14e-05,FALSE,NA,0.999999382308837,0.309013258964208,0.489,0.639758016483055,0.37646593323987,0.944263007657124,0.941664513241797,0.945206154,0.942026944415912,0,1,2.129392263
ENSP00000362948,ENSP00000362948,54797,MED18,8.93e-06,FALSE,NA,0.000448333946024653,0.492100988624589,0.413,0.0786995893627481,0.30059050496528,0.930272435936079,0.928734593774839,0.927251293,0.930430960330767,0,1,0
ENSP00000326767,ENSP00000326767,81857,MED25,4.07e-05,FALSE,NA,0.00112987749552536,0.270933290595998,0.409,0.0513481038168359,0.0858174552606296,0.946564067778034,0.944514627574214,0.94653117,0.938132237227388,0,1,8.029333157
ENSP00000225916,ENSP00000225916,2648,KAT2A,3.79e-05,FALSE,NA,0.40833206009159,2.09026883667681,0.409,0.33941237082935,0.293836084182586,0.773292620475062,0.770167550771947,0.739290584,0.939048846572227,0,1,0
ENSP00000251871,ENSP00000251871,9440,MED17,2.318e-05,FALSE,NA,3.88512441026693e-06,0.655062078893652,0.468,0.0723370847520956,0.324594155180091,0.918227607217932,0.916566213096944,0.897258014,0.943268697398063,0,1,1.165955272732
ENSP00000269127,ENSP00000269127,124773,C17orf64,6e-06,FALSE,NA,0.0138040924538792,0.776494158363406,0.45,0.0186610562606577,-0.092312231247493,0.870254238055815,0.868390164187544,0.88241208,0.906723846429039,0,1,0
ENSP00000325612,ENSP00000325612,10025,MED16,5.13e-05,FALSE,NA,0.0187661183097687,0.170624794832486,0.447,0.0618245046819679,0.448327674861755,0.949102016280779,0.946995230653373,0.949089417,0.94091149108765,0,1,0.894229952324283
ENSP00000346534,ENSP00000346534,6334,SCN8A,8.27e-05,TRUE,,0.999998290292746,0.623291892239107,0.585,0.8071948272856,0.316663314215375,0.942453292112428,0.938325304191096,0.903394666,0.944914872900731,0,1,4.357651963
ENSP00000374212,ENSP00000374212,57634,EP400,0.000163178,TRUE,3,0.999999999883201,36.8329840900682,0.495,0.704124228756365,0.44866049200774,0.429797854766141,0.398934893040275,0.127552957,0.918694301935283,0,0.73815869,82.501588
ENSP00000316377,ENSP00000316377,9229,DLGAP1,5.69e-05,TRUE,,0.993045514283556,0.290257851606699,0.604,0.760558742903012,0.596112767422043,0.95004101463091,0.942759384798019,0.945877719,0.942806294410798,0,1,11.04621635
ENSP00000246112,ENSP00000246112,79816,TLE6,2.271e-05,FALSE,NA,0.00101145755365688,1.18461121499247,0.447,0.00746466166178394,-0.305137245675914,0.8423217664568,0.840453431361305,0.844393968,0.93848010709809,0,1,0
ENSP00000280772,ENSP00000280772,288,ANK3,0.000166845,TRUE,,0.999999999999921,0.0445658883567152,0.587,0.527928849183314,0.452237210181537,0.950677274535866,0.948195356988028,0.950700344,0.881004006738953,0,0.57352862,37.31941985
ENSP00000363003,ENSP00000363003,26147,PHF19,2.779e-05,FALSE,NA,0.995642238517627,1.81488311957497,0.426,0.160310059272997,-0.361416301243135,0.743910374419902,0.737442843925344,0.763364293,0.677783747944482,0,1,14.15176555
ENSP00000255764,ENSP00000255764,84246,MED10,6.02e-06,FALSE,NA,0.0397210577852175,0.514458628150269,0.446,0.00529805545602714,-0.613103905205253,0.89488822704455,0.894352372050024,0.921141516,1,0,1,0.866681485
ENSP00000279593,ENSP00000279593,2904,GRIN2B,7.3e-05,TRUE,1,0.999994895762786,11552.4314988787,0.579,0.801507053368181,0.400507359676678,0.000202788145289638,0.000151891099685719,0.000257817,0.000826756992345135,1,1.52e-07,34.0746785145205
ENSP00000300105,ENSP00000300105,10369,CACNG2,1.877e-05,FALSE,NA,0.958056003336912,0.444587524185531,0.569,0.191736568000591,-0.218339520195961,0.929607227265761,0.925034565434643,0.936368789,0.92706015648759,0,0.736371456,99.67707582
ENSP00000362674,ENSP00000362674,55869,HDAC8,1.156e-05,FALSE,NA,0.922707724679457,0.477379519513814,0.432,0.0888944677742301,-0.415445435987396,0.928523709393653,0.912776728259259,0.930890571,0.915482331004421,0,1,1.143089968
ENSP00000311816,ENSP00000311816,5978,REST,3.8e-05,FALSE,NA,0.972672070524831,1.58093318425875,0.447,0.0643584901716764,-0.262419637971732,0.826850682955264,0.8242336394992,0.788068826,0.939094910873787,0,0.656462525,44.6392731348235
ENSP00000355155,ENSP00000355155,116443,GRIN3A,4.17e-05,FALSE,NA,0.123333065136569,0.454446689403396,0.497,0.0134119447567826,-0.366207561050626,0.941960874463422,0.938674326704076,0.934969066,0.922417369798978,0,0.656489559518512,61.9014675079121
ENSP00000360163,ENSP00000360163,6594,SMARCA1,4.13e-05,FALSE,NA,0.999946645897619,0.346168046686984,0.566,0.588353007347821,0.443486205624757,0.941711474818845,0.939048503027051,0.943774286,0.944742316569781,0,1,2.974308031
ENSP00000364550,ENSP00000364550,8242,KDM5C,7.11e-05,TRUE,3,0.997842569241018,0.246552982424688,0.492,0.810348473016971,0.572678019024995,0.947060113041855,0.944928996540862,0.947291198,0.944204656286793,0,1,0
ENSP00000378307,ENSP00000378307,55193,PBRM1,5.76e-05,FALSE,NA,0.999999987154091,0.375947276725635,0.452,0.543578599171515,0.305757623581968,0.945609235892082,0.942689611989823,0.942283203,0.9429070824133,0,1,7.533010881
ENSP00000432786,ENSP00000432786,22992,KDM2A,5.29e-05,FALSE,NA,0.999999954603642,0.620106201675701,0.492,0.752799860423081,0.38798644543866,0.937590930016899,0.933277615090947,0.903935903,0.942256698331638,0,0.115202619097344,60.12637334
ENSP00000358262,ENSP00000358262,9557,CHD1L,2.998e-05,FALSE,NA,1.05042366445767e-20,0.378259228161657,0.406,0.0185214226576265,0.0975783790447823,0.94221168620509,0.940167941466234,0.942163383,0.943594345055434,0,1,10.5969267999734
ENSP00000372169,ENSP00000372169,93589,CACNA2D4,5.57e-05,FALSE,NA,4.57168482146793e-22,0.33005640274027,0.447,0.0107483778333448,-0.245271389882051,0.946091980356465,0.943770264977482,0.944374716,0.631177112763639,0,1,11.06307364
ENSP00000410732,ENSP00000410732,2566,GABRG2,1.882e-05,FALSE,NA,0.958543398155425,2.03357611351094,0.593,0.450272991162611,0.239032875981086,0.711076134275684,0.696081587748918,0.745272198,0.927174590504451,0,1,17.0128662052421
ENSP00000264463,ENSP00000264463,1008,CDH10,3.132e-05,TRUE,4,0.309152977089917,1.0965442084172,0.613,0.0565894064018343,-0.111224564865993,0.865131712239302,0.856563890183811,0.851565442,0.93677493276465,0,0.466661175955888,58.9595419035163
ENSP00000352011,ENSP00000352011,8913,CACNA1G,0.0001202,TRUE,4,0.999996517362333,0.2259216607299,0.613,0.503848501188882,0.101467508356629,0.940101586688074,0.937824155129263,0.947843301,0.900569968702893,0,0.797399609789253,61.7185837836309
ENSP00000352035,ENSP00000352035,3785,KCNQ2,4.65e-05,TRUE,3,0.99935609863785,0.920884971798159,0.615,0.666936698963885,0.30659428508961,0.352178723986358,0.330473141389335,0.871215155,0.941163566810797,0,0.097874416,46.73262904
ENSP00000385722,ENSP00000385722,26173,INTS1,0.0001036,FALSE,NA,0.22412137484881,2.38308246628566,0.478,0.111829090811302,0.297029576188953,0.832417107629356,0.828875846572189,0.701241375,0.940124144404442,0,1,1.777889061
ENSP00000393453,ENSP00000393453,150572,SMYD1,2.375e-05,FALSE,NA,0.000247889682244781,0.857847184057188,0.459,0.00651064086655345,-0.363233926336434,0.62754903982207,0.618816132347622,0.876469546,0.567865412085487,0,1,0
ENSP00000231021,ENSP00000231021,1007,CDH9,3.231e-05,TRUE,4,0.992483590378092,0.382276023765621,0.496,0.422329058995566,0.300287414769917,0.939457330931228,0.93559572407145,0.94190162,0.937194693027032,0,1,30.3971372086515
ENSP00000257745,ENSP00000257745,55904,KMT2E,NA,TRUE,3,0.999999994702687,NA,0.493,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000282499,ENSP00000282499,2893,GRIA4,3.236e-05,FALSE,NA,0.988749209826684,0.382260806034525,0.567,0.178257362426391,-0.242220098688741,0.942500948575527,0.935637319208414,0.941906272,0.937209304479672,0,0.763452264266186,59.4518889198004
ENSP00000301180,ENSP00000301180,57609,DIP2B,6.39e-05,FALSE,NA,0.999668381879693,2.75399940558881,0.496,0.607306066111236,0.480117472792645,0.796077067508276,0.760634789930584,0.668185375,0.944641744490237,0,1,0
ENSP00000305288,ENSP00000305288,57555,NLGN2,4.48e-05,TRUE,,0.992624700343966,1.46651265060768,0.49,0.638111266635952,0.190331607360535,0.807019068272196,0.805102919219101,0.802457572,0.940787230933308,0,0.592037406439161,66.32123898
ENSP00000392028,ENSP00000392028,55636,CHD7,0.000119,TRUE,S,0.999999999999751,0.905992171946006,0.571,0.24865454149668,0.020188730328192,0.941568680097793,0.937660411748352,0.872293064,0.896810609530332,0,1,0
ENSP00000264183,ENSP00000264183,51742,ARID4B,4.21e-05,FALSE,NA,0.999976459226573,0.338381390354183,0.57,0.391136859868562,0.318433049601096,0.945626784885397,0.94259388489396,0.944084816,0.942613512007427,0,1,6.380545798
ENSP00000400258,ENSP00000400258,9228,DLGAP2,6.54e-05,TRUE,4,0.950397325917595,0.760722899414655,0.628,0.299961832567461,0.425990300819755,0.749830491024426,0.733649641200767,0.883697042,0.768294565971606,0,0.085978226,78.6186750259098
ENSP00000297347,ENSP00000297347,90390,MED30,9.31e-06,FALSE,NA,0.606541510277703,0.494753200161737,0.411,0.0149028664254252,-0.70539872903101,0.907715781770642,0.905866891232339,0.926587553,0.909410164299224,0,0.725914281829421,21.5400469916084
ENSP00000347602,ENSP00000347602,5926,ARID4A,4.06e-05,FALSE,NA,0.999999263100059,0.347150782484048,0.503,0.356591535520767,0.384960804546284,0.94149304771274,0.938922291783748,0.943732019,0.939792791544683,0,0.46576074,139.2021819
ENSP00000286317,ENSP00000286317,9443,MED7,8.3e-06,FALSE,NA,0.215739810584496,0.500973378642104,0.329,0.0145622228867833,-0.405337036441827,0.903523752142617,0.902516882340714,0.924895914,0.906741640219609,0,1,0
ENSP00000283131,ENSP00000283131,8467,SMARCA5,3.79e-05,FALSE,NA,0.999999855058167,0.358658390814968,0.499,0.587569187547949,0.167108104449301,0.94025186998596,0.937917015973163,0.943181835,0.939053456607629,0,0.8078102692954,61.993220100492
ENSP00000382688,ENSP00000382688,5927,KDM5A,6.57e-05,FALSE,NA,0.999994827471308,0.342960493904427,0.497,0.531981678363622,0.384691099835639,0.946653156226246,0.944106458844425,0.943929644,0.944751482654123,0,1,8.24605228855489
ENSP00000262953,ENSP00000262953,7089,TLE2,4.25e-05,FALSE,NA,0.000766444994989725,0.463140630466206,0.482,0.0499482887854185,0.187645688451083,0.940545235129037,0.93847522340565,0.933484681,0.901415893010616,0,1,0
ENSP00000283254,ENSP00000283254,6328,SCN3A,7.17e-05,FALSE,NA,0.999999992847256,0.251882770295516,0.572,0.630268022870239,0.325356146149106,0.918101119398499,0.908542931749093,0.947085027,0.81576092249148,0,1,14.8763652314175
ENSP00000370710,ENSP00000370710,23081,KDM4C,4.11e-05,FALSE,NA,0.000758734602622751,0.39423995940218,0.492,0.0523708221748151,0.485871201476173,0.945666878635155,0.940762822231035,0.941136722,0.897315099909619,0,1,5.64895323059865
ENSP00000234389,ENSP00000234389,116444,GRIN3B,4.37e-05,FALSE,NA,0.00111371164374087,0.684164830956169,0.456,0.00170107292022313,-0.854617488974315,0.926413214890962,0.925706753484712,0.891750988,0.929126405533788,0,1,0
ENSP00000266376,ENSP00000266376,775,CACNA1C,0.0001134,TRUE,S,0.99999843310185,0.185790565292318,0.583,0.771641144846579,0.372233696558395,0.947556713772397,0.940210826951572,0.948783021,0.885887678899882,0,1,0
ENSP00000265459,ENSP00000265459,9379,NRXN2,8.39e-05,TRUE,4,0.999895574015252,1.01422514441907,0.591,0.496422151668985,0.00717065156219301,0.924905686109062,0.917697963443945,0.860492276,0.944972811202324,0,1,10.3674334116791
ENSP00000264951,ENSP00000264951,54464,XRN1,5.55e-05,FALSE,NA,0.995837599420394,0.444566086167994,0.442,0.298374296506716,0.243859556072683,0.943655023605469,0.940614023090931,0.936377384,0.942606936810651,0,1,5.123014367
ENSP00000267197,ENSP00000267197,23067,SETD1B,7.68e-05,FALSE,NA,0.0224563158915498,0.231888037894053,0.469,0.0930893623929051,0.326675897813494,0.947598477862167,0.94550613477353,0.947675707,1,0,1,0
ENSP00000274031,ENSP00000274031,80854,SETD7,1.602e-05,FALSE,NA,0.293260030580492,2.15397030908519,0.446,0.120826842268816,0.269272411152532,0.735708419559798,0.730198206212424,0.732615249,0.935591195320695,0,1,0.917051053137602
ENSP00000364687,ENSP00000364687,10919,EHMT2,6.48e-05,FALSE,NA,0.0644714712842996,0.266370950968411,0.492,0.295491725679711,0.468079995143729,0.946096966367227,0.944098838395596,0.946654874,0.943673930259585,0,1,5.9762544319815
ENSP00000239027,ENSP00000239027,3070,HELLS,2.829e-05,FALSE,NA,0.999418431126719,0.39900598389786,0.328,0.107194085133146,-0.433724997855444,0.936024568278859,0.93352128299129,0.940799084,0.935140355869028,0,0.753330214250506,38.80381232
ENSP00000270458,ENSP00000270458,59283,CACNG8,1.69e-05,FALSE,NA,NA,0.454235927130678,0.477,0.0111947420142945,-0.261561798118915,0.92419854112653,0.922309177250443,0.935002529,1,0,1,1.118061987
ENSP00000314343,ENSP00000314343,55588,MED29,1.234e-05,FALSE,NA,0.00101225805500751,0.475122627892606,0.417,0.0020971110156898,-0.864884310695054,0.933029977249354,0.931413775948604,0.931344217,0.917372002494159,0,1,0
ENSP00000218343,ENSP00000218343,9767,PHF16,3.072e-05,FALSE,NA,0.995483944752669,0.388812478032404,NA,0.445520862462587,0.419663366185256,NA,NA,NA,NA,0,0.456215292379229,83.8005500534053
ENSP00000264515,ENSP00000264515,5929,RBBP5,1.882e-05,FALSE,NA,0.995054147429424,2.01168792018148,0.416,0.651059045577767,0.488226766056601,0.705016603094423,0.696558524849072,0.746622221,1,0,0.690050368512444,83.49512081
ENSP00000386759,ENSP00000386759,29072,SETD2,7.14e-05,TRUE,3,0.999992944074178,6.31404099354946,0.494,0.652381095876979,0.462666182327445,0.623525160891343,0.599157808874508,0.512297008,0.452049840306789,0,1,9.58200909023398
ENSP00000446880,ENSP00000446880,11176,BAZ2A,7.59e-05,FALSE,NA,0.999999725956371,0.235295952029893,0.496,0.545144556295954,0.537868315543772,0.94865470793029,0.946516197883774,0.947575637,0.944099322852864,0,0.740114658,34.58951045
ENSP00000265709,ENSP00000265709,286,ANK1,0.0001033,FALSE,NA,0.999999999957629,0.361809333486758,0.569,0.326039368910197,0.0860840474638035,0.948125592249874,0.945448154722799,0.9430149,0.946031036677119,0,1,0
ENSP00000297792,ENSP00000297792,221656,KDM1B,2.447e-05,FALSE,NA,0.815087936736707,8.27284704827435,0.436,0.247567296612316,0.217109730182946,0.45742066124074,0.445634471201463,0.457183354,0.932534516246354,0,1,0
ENSP00000334382,ENSP00000334382,9456,HOMER1,1.239e-05,TRUE,4,0.995922024391312,0.473430334750751,0.49,0.567303978233244,0.433500974671161,0.93595566047827,0.931585082588396,0.931683961,0.917465583808018,0,1,2.164839222
ENSP00000349508,ENSP00000349508,1108,CHD4,8.01e-05,FALSE,NA,0.999999998385354,0.461426763148879,0.566,0.593878223324979,0.019038916665057,0.944408725301241,0.942261949565725,0.933781745,0.944785902633126,0,1,13.0654886890726
ENSP00000266744,ENSP00000266744,429,ASCL1,1.368e-05,FALSE,NA,0.364739460004734,0.614480824396304,0.61,0.0593780950071904,-0.237713593699995,0.916124678984095,0.915163169139659,0.904795758,1,0,1,0
ENSP00000278823,ENSP00000278823,9219,MTA2,2.913e-05,FALSE,NA,0.978013018375655,0.515277979018039,0.49,0.165253057967855,-0.27600418164646,0.934890773519026,0.933385447976594,0.92083591,0.935601583932299,0,0.760395873239593,80.9168990459395
ENSP00000307208,ENSP00000307208,2186,BPTF,0.0001015,FALSE,NA,0.999999999995241,0.178069376387343,0.609,0.772825865756754,0.577118762568777,0.949971282802304,0.947612819694985,0.948947,0.945637186408986,0,1,10.6476448370024
ENSP00000349076,ENSP00000349076,1822,ATN1,5.09e-05,FALSE,NA,0.998533107154739,0.888029295083629,0.57,NA,NA,0.906406837423647,0.904084624159348,0.873915449,0.941941529049922,0,0.640964013,61.34134685
ENSP00000023897,ENSP00000023897,2554,GABRA1,1.731e-05,TRUE,5,0.963866034985763,2.07300284675536,0.615,0.599242892201171,0.404851960454114,0.698930898037636,0.687991945415576,0.741627758,0.641217409362041,0,0.725382020720325,107.593025084199
ENSP00000261205,ENSP00000261205,6857,SYT1,1.663e-05,FALSE,NA,0.837180354589946,9.81467572788744,0.767,0.330942996746782,0.173934670229022,0.542181678800705,0.451934985150343,0.417276433,0.924355403457342,0,0.411585491,27.68982132
ENSP00000304360,ENSP00000304360,114826,SMYD4,3.51e-05,FALSE,NA,2.00564150829446e-11,0.204629059836941,0.447,0.0168684848737675,-0.019012623276399,0.948049714707984,0.94591405995374,0.948389012,0.908365261749002,0,1,3.88985428054467
ENSP00000417980,ENSP00000417980,79813,EHMT1,7.7e-05,TRUE,3,0.99999990401202,0.665017260318941,0.412,0.55770642654504,0.438024290138157,0.591428175744768,0.936136004027277,0.895532413,0.944591567856569,0,1,11.68898341
ENSP00000263160,ENSP00000263160,57084,SLC17A6,2.429e-05,FALSE,NA,0.857098873242776,0.418717910623939,0.588,0.191499894083998,0.0744600268524849,0.932276799743449,0.930529194138534,0.939166476,0.874591955997578,0,1,14.38503271
ENSP00000328879,ENSP00000328879,90665,TBL1Y,NA,FALSE,NA,NA,NA,0.492,NA,NA,NA,NA,NA,NA,0,1,0
ENSP00000331310,ENSP00000331310,10933,MORF4L1,1.293e-05,FALSE,NA,0.802941002940311,0.475143362938598,0.493,0.169472661460049,0.026899468086692,0.917956754051442,0.915511542323038,0.931337085,0.918516290585986,0,1,0
ENSP00000349723,ENSP00000349723,64919,BCL11B,5.98e-05,FALSE,NA,0.929785241868294,0.285029549629198,0.568,0.72569705922476,0.335808675831345,0.945443539117028,0.943168752399081,0.946071118,0.943187586785755,0,0.368043681,127.364781242936
ENSP00000357982,ENSP00000357982,7101,NR2E1,2.159e-05,FALSE,NA,0.990508625123308,0.430588153712768,0.573,0.291036648033218,-0.060655244454345,0.930174017129025,0.928271826010457,0.938096869,1,0,0.750070768,44.06167542
ENSP00000292035,ENSP00000292035,9442,MED27,1.428e-05,FALSE,NA,0.00360424731766106,0.463958144264608,0.441,0.0287643857561102,-0.098018584279142,0.938464281918448,0.932926342806582,0.933344495,0.938063639170323,0,1,0
ENSP00000383042,ENSP00000383042,23028,KDM1A,3.189e-05,FALSE,NA,0.991027964686515,0.384702824076372,0.444,0.694514065730269,0.327500807232378,0.761849380801323,0.750762225045809,0.94173604,0.689509601255745,0,1,0
ENSP00000295454,ENSP00000295454,2560,GABRB1,2.224e-05,TRUE,5,0.977782832819184,11.0929732754281,0.572,0.29115359317261,-0.026914527695497,0.497630829514852,0.424613747469127,0.385284264,0.930691099141942,0,0.506082366,121.764236929813
ENSP00000362649,ENSP00000362649,3065,HDAC1,2.177e-05,FALSE,NA,0.937916989643132,0.429711241186985,0.492,0.408231428686016,0.117524503812419,0.721623524966127,0.713439411743049,0.938189897,0.659298816748139,0,1,11.47273812
ENSP00000263377,ENSP00000263377,23476,BRD4,6.68e-05,TRUE,4,0.999993446254695,0.200931148704232,0.496,0.558672033126134,0.299287526527416,0.948996321775039,0.946820211594334,0.948470136,0.943833677231459,0,0.665232064,37.88308684
ENSP00000265773,ENSP00000265773,6595,SMARCA2,6.76e-05,TRUE,S,0.999998263539487,1.41705488984095,0.569,0.650235405280674,0.250814446533382,0.864645627755714,0.857939023189278,0.811256691,0.944117227411415,0,1,2.710885368
ENSP00000295055,ENSP00000295055,92291,CAPN13,2.857e-05,FALSE,NA,1.83080779880556e-09,0.185047858768645,0.469,0.010370267580906,-0.174203147135304,0.948230825273659,0.946150574466765,0.948802932,0.927933229035213,0,1,0
ENSP00000336543,ENSP00000336543,8926,SNURF,3.323e-06,FALSE,NA,0.780882316345501,0.530709168610817,0.488,NA,NA,0.881944341751913,0.881357944718293,0.916223408,0.891271412904653,0,1,0
ENSP00000359321,ENSP00000359321,22823,MTF2,2.033e-05,FALSE,NA,0.994599740764267,0.436618638998992,0.581,0.614621142342508,0.529596653026764,0.930295100113682,0.926841924975155,0.937399704,0.92882537267728,0,1,1.97850872191789
ENSP00000362183,ENSP00000362183,2899,GRIK3,5.26e-05,TRUE,,0.999980170163858,0.535685377494903,0.57,0.630740264917491,0.393202109872696,0.941365811242588,0.936972838614329,0.915110388,0.923874225889085,0,0.374134894696278,32.3312156326496
ENSP00000367323,ENSP00000367323,8514,KCNAB2,1.76e-05,FALSE,NA,0.839972632374732,0.58874164168853,0.57,0.350435568902025,0.18967256019711,0.926068895820672,0.921706269271686,0.908415533,0.936473818984259,0,1,0
ENSP00000369666,ENSP00000369666,54620,FBXL19,3.044e-05,FALSE,NA,0.982522202972825,0.508541668700043,0.488,0.45199194489834,0.102829828355442,0.936186818290817,0.934127334306305,0.922837364,0.940555991861381,0,0.281281226,65.14002546
ENSP00000397026,ENSP00000397026,2898,GRIK2,3.245e-05,TRUE,3,0.994567954112697,1.25646348797822,0.613,0.523622806678647,0.347172132792514,0.920041574527935,0.843389282811655,0.836329457,0.883488387979356,0,1,0
ENSP00000271640,ENSP00000271640,9869,SETDB1,5.22e-05,TRUE,4,0.999996683969478,0.187453890080345,0.492,0.572853260832949,0.265834777317215,0.948878327898543,0.946688331335811,0.948745419,0.942169176663353,0,0.737081812882068,56.6968788141195
ENSP00000296452,ENSP00000296452,8927,BSN,0.00018801,FALSE,NA,0.999999992077176,0.276016635547799,0.646,0.643723244019994,0.568008869363041,0.949889261435539,0.947579371859846,0.946366349,0.946483548494074,0,0.432009020084359,81.212127
